Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Negative feedback from users: Hide all,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Negative feedback from users: Hide,Matched Audience Targeting Consumption (Video Click),publish_datetime,month
122158540814762707,61572881214141,Juan365,"Huwag na mahiya, i-comment mo na, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/30/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02AhfsDMMs3vSnNL1EwpavKbQc6GCePC9WRi85QTbRdPRp2rzeef8mn7MSkoW97Nbul,0,0,Photos,,,,,Lifetime,38167.0,21790.0,464.0,234.0,211.0,19.0,2.0,651.0,567.0,84.0,,0.52,,,,1.0,,2025-09-30 00:00:00,2025-09
122158520126762707,61572881214141,Juan365,"Juankada, na-download mo na ba?
iOS & Android ready na — don’t miss your bonus up to 500!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Juankada, na-download mo na ba?
iOS & Android ready na — don’t miss your bonus up to 500!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",11,09/29/2025 21:30,,https://www.facebook.com/Juan365officialpage/videos/782273584693511/,1,0,Videos,,,,,Lifetime,29494.0,26668.0,502.0,308.0,156.0,38.0,,437.0,435.0,,2.0,0.02,63420.956,2.474,0.0,,,2025-09-29 21:30:00,2025-09
122158458872762707,61572881214141,Juan365,"It’s that time again… Extra saya, extra laro — pero always stay in control, Juankada.

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/29/2025 17:01,,https://www.facebook.com/Juan365officialpage/posts/pfbid02SakPneo4vDj8pSyCAJMqaR7kT2n167eUPxkHJRSrkNP1azZ2kJVswEJLsHJkx5kPl,0,0,Photos,,,,,Lifetime,41190.0,22420.0,419.0,249.0,129.0,41.0,3.0,1446.0,658.0,147.0,641.0,0.59,,,,2.0,,2025-09-29 17:01:00,2025-09
122158387856762707,61572881214141,Juan365,"Hindi kailangan ng streak para tawaging panalo.
Know your limits, protect your peace. 
Responsible gaming, everyJUAN!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,09/29/2025 07:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02YmBDb3UVfjAsJjW7ectwnDXjeqUoivV8a1TQgNYBxPMPCrK8r7EfTYXS1HH6jas4l,0,0,Photos,,,,,Lifetime,30473.0,17627.0,337.0,204.0,108.0,25.0,4.0,628.0,404.0,97.0,127.0,0.37,,,,3.0,,2025-09-29 07:00:00,2025-09
122158353608762707,61572881214141,Juan365,"Gusto mo rin? Save mo na at gawing wallpaper, tapos flex mo dito, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,09/29/2025 03:10,,https://www.facebook.com/Juan365officialpage/posts/pfbid02aQBwC8TKWeVD1H18dMDjQAAkijMv7PEkk6FQpv5yR8EJvUVVsic94sgUakvFZgoml,0,0,Photos,,,,,Lifetime,28280.0,15310.0,372.0,220.0,129.0,23.0,5.0,459.0,340.0,119.0,,0.29,,,,2.0,,2025-09-29 03:10:00,2025-09
122158328696762707,61572881214141,Juan365,"Saan nga ba ang tamang daan para makarating kay Juan?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,09/29/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02XwnA1rHCvCWKofxUdBmXZP4EHxE9ifCcbo4u6kfwmZqbf4FyLADPhGpEPFCZP2b6l,0,0,Photos,,,,,Lifetime,34476.0,19151.0,703.0,311.0,341.0,51.0,1.0,1166.0,927.0,239.0,,0.38,,,,1.0,,2025-09-29 00:00:00,2025-09
122158322366762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!
Follow Juan365 para updated ka sa mga susunod na ganap!
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!
Follow Juan365 para updated ka sa mga susunod na ganap!
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,09/28/2025 23:07,,https://www.facebook.com/Juan365officialpage/videos/1499200327775857/,0,0,Videos,,,,,Lifetime,58498.0,51051.0,1014.0,696.0,266.0,52.0,,995.0,994.0,,1.0,0.04,157926.803,3.167,0.0,,,2025-09-28 23:07:00,2025-09
122158302764762707,61572881214141,Juan365,"Dami nating laro, pero ano ang number 1 sa’yo, Juankada?
Let us know!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada","Dami nating laro, pero ano ang number 1 sa’yo, Juankada?
Let us know!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",10,09/28/2025 21:30,,https://www.facebook.com/Juan365officialpage/videos/682119367681075/,1,0,Videos,,,,,Lifetime,10847.0,9306.0,478.0,260.0,181.0,37.0,,448.0,448.0,,,0.0,32526.451,3.698,0.0,,,2025-09-28 21:30:00,2025-09
122158269992762707,61572881214141,Juan365,"This or That – alin ang pipiliin mo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/28/2025 17:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02vek7FpdS8HsiSpp9d4sMYJPF5ULkx9dJyw9NpHaG1rGP3tRUNECw1PQa255LEucfl,0,0,Photos,,,,,Lifetime,38072.0,20915.0,838.0,380.0,393.0,65.0,4.0,865.0,764.0,100.0,1.0,0.58,,,,3.0,,2025-09-28 17:00:00,2025-09
122158202426762707,61572881214141,Juan365,"The Juan365 App is here on iOS & Android! Download and claim your bonus up to 500 today, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you! 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","The Juan365 App is here on iOS & Android! Download and claim your bonus up to 500 today, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you! 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",8,09/28/2025 07:01,,https://www.facebook.com/Juan365officialpage/videos/649190278267712/,1,0,Videos,,,,,Lifetime,27398.0,21414.0,708.0,362.0,286.0,60.0,,633.0,633.0,,,0.0,66059.735,2.897,0.0,,,2025-09-28 07:01:00,2025-09
122158167224762707,61572881214141,Juan365,"Game na ulit, Juankada! 🏀

Tutukan ang Golden Season ng PBA — 50 taon ng alamat, karangalan at aksyon sa loob ng hardcourt. 🙌✨

Excited na ba kayo? Anong team ang susuportahan niyo this season? Comment niyo naman yan! 🤩

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanSports",,0,09/28/2025 03:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0qdbEAjQSXNYdGqKgYDYGu1WrQdHzK6Lh734y1XXkS6iw8JPxHTtNb8EwdfbAcK4Wl,0,0,Photos,,,,,Lifetime,29915.0,17400.0,496.0,271.0,189.0,36.0,1.0,474.0,415.0,59.0,,0.31,,,,1.0,,2025-09-28 03:00:00,2025-09
122158140422762707,61572881214141,Juan365,"Hanggang 1.5% rebate araw-araw sa Juan365 sa lahat ng laro!! I-claim ang rewards tuwing 2PM sa Event Page.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada","Hanggang 1.5% rebate araw-araw sa Juan365 sa lahat ng laro!! I-claim ang rewards tuwing 2PM sa Event Page.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",10,09/28/2025 00:00,,https://www.facebook.com/Juan365officialpage/videos/848514374413144/,1,0,Videos,,,,,Lifetime,7509.0,7065.0,398.0,263.0,97.0,38.0,,136.0,134.0,,2.0,0.0,25341.528,4.157,0.0,,,2025-09-28 00:00:00,2025-09
122158120388762707,61572881214141,Juan365,"Juankada! Alam mo ba kung magkano ang sign-up bonus ni Juan? 👀 Comment your guess below! 👇

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/27/2025 21:30,,https://www.facebook.com/Juan365officialpage/posts/pfbid02FtsYzJvHViH2rowWZBkJxz87xSALWnpNUZ3wZG4GB3ihB69X8jBuPE46hCfRff5el,0,0,Photos,,,,,Lifetime,55714.0,31572.0,705.0,321.0,335.0,49.0,7.0,935.0,809.0,125.0,1.0,0.87,,,,6.0,,2025-09-27 21:30:00,2025-09
122158089788762707,61572881214141,Juan365,"Eyes on the prize! Bilugan mo na ang mga naiiba, Juankada!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",,0,09/27/2025 17:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02YZi6xXb4MC5r9M2Pr4wVfixMmTkvxLEEJqJptdhWYN7t7wdvjSstnuHxcDE7v6pKl,0,0,Photos,,,,,Lifetime,67344.0,37084.0,919.0,381.0,462.0,76.0,7.0,2976.0,2297.0,679.0,,0.83,,,,4.0,,2025-09-27 17:00:00,2025-09
122158022690762707,61572881214141,Juan365,"Ingat sa scammers, Juankada! 🚫 Huwag basta-basta magtiwala online.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",,0,09/27/2025 07:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02rLsVQ7o61uTPLAc2SqVk2EPasDFzqfS1K7zVyqfCfTrG1scDJAevuB4f26c4EbS1l,0,0,Photos,,,,,Lifetime,36859.0,21166.0,456.0,246.0,178.0,32.0,4.0,618.0,536.0,82.0,,0.47,,,,2.0,,2025-09-27 07:00:00,2025-09
122157956162762707,61572881214141,Juan365,"Ocean eyes? Kami, kay Juan lang talaga may eyes 👀💙✨

Don’t miss out — download the Juan365 app & join the fun, Juankada! 🎉🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/27/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0g2jBp6NWvrsvoRQcKXz5G1rhfsaHR3LQfY3Yma74m8A7n1b3gGNirao6Chb8JVRQl,0,0,Photos,,,,,Lifetime,75007.0,41560.0,866.0,393.0,439.0,34.0,4.0,1495.0,1325.0,170.0,,0.92,,,,3.0,,2025-09-27 00:00:00,2025-09
122157936434762707,61572881214141,Juan365,"Ikaw ba ‘yan, Juankada? 👀

Kung isa ka sa mga nanalo kay Juan365, flex mo naman yan sa comments! 🙌

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,09/26/2025 21:30,,https://www.facebook.com/Juan365officialpage/posts/pfbid02JmRBmNtbFw8CbhR5sTuo2gPwxnm7WVuX6BLvet5oLYeJQBFzSeZwvov6hPFFcH2Wl,0,0,Photos,,,,,Lifetime,43293.0,24182.0,635.0,294.0,308.0,33.0,1.0,1003.0,901.0,102.0,,0.56,,,,3.0,,2025-09-26 21:30:00,2025-09
122157905198762707,61572881214141,Juan365,"Anong mood mo today, JuanKada? 😍😎😂 Comment mo nga sa baba kung ano mood mo ngayon!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada","Anong mood mo today, JuanKada? 😍😎😂 Comment mo nga sa baba kung ano mood mo ngayon!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",6,09/26/2025 17:00,,https://www.facebook.com/Juan365officialpage/videos/1319987159527055/,1,0,Videos,,,,,Lifetime,44545.0,34142.0,962.0,553.0,348.0,61.0,,698.0,636.0,,62.0,0.01,96722.282,2.716,0.0,,,2025-09-26 17:00:00,2025-09
122157845420762707,61572881214141,Juan365,"Handa ka na ba kung may sakuna? 🎒
Siguraduhin na kumpleto ang Go Bag mo — tubig, pagkain, flashlight, first aid kit at iba pa.
Stay safe and ready, JuanKada! 💪

#Juan365 #Juan365PH #JuanKada",,0,09/26/2025 07:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0358JHG2h2icU4CgBKqetpYqSZwmdvoPNwr3XeCFmndw1uNg4aN593qWhdhFBdQbQRl,0,0,Photos,,,,,Lifetime,24708.0,14329.0,382.0,236.0,116.0,30.0,,295.0,253.0,41.0,1.0,0.26,,,,,,2025-09-26 07:00:00,2025-09
122157809330762707,61572881214141,Juan365,"Pag gusto mo ng saya at swerte in one game… anong game kaya ito?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan","Pag gusto mo ng saya at swerte in one game… anong game kaya ito?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",10,09/26/2025 03:01,,https://www.facebook.com/Juan365officialpage/videos/1310417107130953/,1,0,Videos,,,,,Lifetime,36197.0,29821.0,889.0,419.0,398.0,72.0,,763.0,763.0,,,0.0,79715.624,2.512,0.0,,,2025-09-26 03:01:00,2025-09
122157777506762707,61572881214141,Juan365,"Invite your tropa, let’s grow the JuanKada — like & follow us on Facebook para di ka mahuli sa saya!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya  #JuanKada",,0,09/26/2025 00:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid021vRZCK2n4hCkNwpnhix2t4RPy72N7bAoHrXcnTsTeBszhqVxeKr2TeEWiZCkA6Egl,0,0,Photos,,,,,Lifetime,30373.0,16940.0,493.0,261.0,170.0,62.0,2.0,526.0,408.0,104.0,14.0,0.36,,,,4.0,,2025-09-26 00:00:00,2025-09
122157749696762707,61572881214141,Juan365,"Pa-Christmas na agad, JuanKada! Sundin lang ang mechanics

Masaya ang Pasko kapag ______

1️⃣ Like and follow Juan365 
2️⃣ Invite your friends to follow our Page
3️⃣ Share this post on your timeline
4️⃣ Comment your Juan365 User ID below and attach a screenshot showing na nagawa mo ang steps above (Like and follow + Share + Invite)",,0,09/25/2025 21:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0sQU2meN93n1xfWYg5Fgxkn82kAkHh8MqFZ3PQhSp1E6TGikbatb7FWWf6eEag3val,0,0,Photos,,,,,Lifetime,34963.0,19245.0,790.0,300.0,338.0,152.0,,598.0,499.0,97.0,2.0,0.45,,,,3.0,,2025-09-25 21:00:00,2025-09
122157719108762707,61572881214141,Juan365,"Catch the thrill, feel the vibes, and enjoy the treasures waiting for you.
Experience the Juanderful play only at Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada #GforEveryJuan","Catch the thrill, feel the vibes, and enjoy the treasures waiting for you.
Experience the Juanderful play only at Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada #GforEveryJuan",11,09/25/2025 17:00,mixed,https://www.facebook.com/Juan365officialpage/videos/1566449528014166/,1,0,Videos,,,,,Lifetime,45166.0,38934.0,805.0,410.0,346.0,49.0,,687.0,687.0,,,0.01,112386.615,2.854,0.0,,,2025-09-25 17:00:00,2025-09
122157661676762707,61572881214141,Juan365,"📣 BancNet Advisory from GCash

Hi Juankada! 

Magkakaroon ng system maintenance ang BancNet (Gcash) sa Friday, September 26, 2025, from 12:00 AM to 1:00 AM.

⏳ During this time, hindi muna available ang mga sumusunod sa GCash app:

-Bank Transfer

-Cash-In via InstaPay

-Payments via QRPH

✅ Pwede pa rin kayong magpadala ng pera via Express Send at gamitin ang GCash Card for transactions.

📅 Planuhin na ang transactions ahead of time para iwas abala.

Kung may ibang concern, contact lang sa GCash Help Center or hotline.

#Juan365 #MaintenanceUpdate #QuickFixOnly #TheResponsibleJuan #AllInJuanSaSaya 

Thank you for your understanding!",,0,09/25/2025 08:44,,https://www.facebook.com/Juan365officialpage/posts/pfbid02sKYw5JW7qacdgv38MGufwc1d9urRVaHwxMEZEFmGMZqvJMPd76ZBEFfk4deYdnX7l,0,0,Photos,,,,,Lifetime,24827.0,14869.0,249.0,142.0,75.0,32.0,2.0,339.0,272.0,33.0,34.0,0.1,,,,2.0,,2025-09-25 08:44:00,2025-09
122157648284762707,61572881214141,Juan365,"Safety First, JuanKada!
Kahit gaano ka-busy, stop muna at pumasok sa ligtas na lugar. Alagaan ang sarili at ang pamilya

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada","Safety First, JuanKada!
Kahit gaano ka-busy, stop muna at pumasok sa ligtas na lugar. Alagaan ang sarili at ang pamilya

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",11,09/25/2025 07:01,,https://www.facebook.com/Juan365officialpage/videos/1319702559692854/,1,0,Videos,,,,,Lifetime,19158.0,16423.0,320.0,218.0,65.0,37.0,,103.0,103.0,,,0.0,41435.082,2.427,0.0,,,2025-09-25 07:01:00,2025-09
122157584516762707,61572881214141,Juan365,"Diretso, mabilis, at walang patumpik-tumpik—Money Come para sa instant saya!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan","Diretso, mabilis, at walang patumpik-tumpik—Money Come para sa instant saya!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",16,09/25/2025 03:00,mixed,https://www.facebook.com/Juan365officialpage/videos/811461498062521/,1,0,Videos,,,,,Lifetime,6231.0,5749.0,292.0,160.0,93.0,39.0,,157.0,157.0,,,0.02,21137.824,4.049,0.0,,,2025-09-25 03:00:00,2025-09
122157565364762707,61572881214141,Juan365,"Naglalaro ka ba kasi gusto mo, o kasi kailangan mo? Play for enjoyment, not for stress.
🎮 JuanMindful Play is key.

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,09/25/2025 01:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02A7Nw1iNdYWxHwPndNstzhVPJfqbu58GpcghwvEHKbWm2gFHXzKMRqvxE73Y2JKvvl,0,0,Photos,,,,,Lifetime,100240.0,56162.0,1156.0,443.0,650.0,63.0,9.0,2452.0,2040.0,387.0,25.0,1.11,,,,5.0,,2025-09-25 01:00:00,2025-09
122157550208762707,61572881214141,Juan365,"From dreams to reality🌟 

Pinatunayan ni Jessica Sanchez na walang imposible basta’t may talento at determinasyon.

Congratulations, AGT Season 20 Champion! 🏆

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",,0,09/24/2025 23:26,,https://www.facebook.com/Juan365officialpage/posts/pfbid0F4AbANr4iQfKZGyymryppGiCfAJDuoZNYJZQEutvSzTLdTQJC2grJynJ3qvpJSFAl,0,0,Photos,,,,,Lifetime,42273.0,23918.0,539.0,406.0,102.0,31.0,1.0,588.0,419.0,169.0,,0.51,,,,3.0,,2025-09-24 23:26:00,2025-09
122157532826762707,61572881214141,Juan365,"Juankada, i-comment na ang sagot mo + User ID mo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada #GforEveryJuan",,0,09/24/2025 21:30,,https://www.facebook.com/Juan365officialpage/posts/pfbid0cgmhPPbsyyHnH3WAGsbQHF2eStcfDLBru7XPRYHFo1DWfsA2zxniaEUVRjTz4xSsl,0,0,Photos,,,,,Lifetime,17965.0,9487.0,801.0,285.0,435.0,81.0,2.0,714.0,653.0,61.0,,0.22,,,,,,2025-09-24 21:30:00,2025-09
122157499556762707,61572881214141,Juan365,"Reminder, Juankada: Play smart, play safe! Set self-exclusion para kontrolado ang game time mo

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",,0,09/24/2025 17:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02pZ1gMP3R8kzCGbY2LV9VETHyVyGcPwZri5iF7noWud4ZJrAqtmridG2PNfJ45F9zl,0,0,Photos,,,,,Lifetime,24070.0,14792.0,323.0,187.0,105.0,31.0,2.0,408.0,302.0,105.0,1.0,0.23,,,,,,2025-09-24 17:00:00,2025-09
122157442346762707,61572881214141,Juan365,"📢 Advisory: Scheduled Bank Maintenance

Hi! Juankada!

Instapay Send/Receive services will be temporarily unavailable due to maintenance on Sept 25, 2025 (Thu):

-GOTYME BANK: 12:00 AM – 1:00 AM

-MAYA BANK: 12:00 AM – 3:00 AM

-MAYA PHILIPPINES INC.: 12:00 AM – 3:00 AM

💡 Apektado ang payments & withdrawals. Please plan your transactions accordingly.

Salamat sa pang-unawa!

#Juan365 #MaintenanceUpdateMAYA #MaintenanceUpdateGOTIME #QuickFixOnly #TheResponsibleJuan #AllInJuanSaSaya",,0,09/24/2025 09:54,,https://www.facebook.com/Juan365officialpage/posts/pfbid09p8DS9fW8ZXq6z6Ew9zqAjzgaSV6Y7tphKMCKWNb6NDJqpEMejFTq1xBbmnhwN8Pl,0,0,Photos,,,,,Lifetime,21758.0,14644.0,263.0,169.0,76.0,18.0,,249.0,184.0,22.0,43.0,0.05,,,,1.0,,2025-09-24 09:54:00,2025-09
122157417686762707,61572881214141,Juan365,"Harapin ang ultimate trickster, Joker Ace !
Think fast. Play smart. Outsmart the Joker or get played! 
Handa ka na bang i-prove ang skills mo?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #GforEveryJuan","Harapin ang ultimate trickster, Joker Ace !
Think fast. Play smart. Outsmart the Joker or get played! 
Handa ka na bang i-prove ang skills mo?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #GforEveryJuan",30,09/24/2025 07:00,mixed,https://www.facebook.com/Juan365officialpage/videos/1476829953580709/,1,0,Videos,,,,,Lifetime,5076.0,4880.0,234.0,165.0,46.0,23.0,,116.0,112.0,,4.0,0.02,23826.617,5.441,0.0,,,2025-09-24 07:00:00,2025-09
122157377918762707,61572881214141,Juan365,"Ilang Hats ang kaya mong hanapin, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,09/24/2025 03:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0sefVyE7waRVqU1juEBGefoKMx3TbVxrp75RBo8MG75GZyN7WwkEvMmFEtSnYC7YHl,0,0,Photos,,,,,Lifetime,31560.0,17891.0,503.0,238.0,220.0,45.0,2.0,1037.0,650.0,347.0,40.0,0.35,,,,1.0,,2025-09-24 03:00:00,2025-09
122157363638762707,61572881214141,Juan365,"Join na, Juankada! 😉",,0,09/24/2025 01:20,,https://www.facebook.com/Juan365officialpage/posts/pfbid02KXYCRFoYKZUpnaSEZTJ29pHA5jQJDQoQbmd2FEzWQzVTzKBnaqL1ebhgsJhqG3XNl,0,1,Photos,,,,,Lifetime,23652.0,13456.0,460.0,220.0,203.0,37.0,5.0,601.0,516.0,84.0,1.0,0.0,,,,1.0,,2025-09-24 01:20:00,2025-09
122157359402762707,61572881214141,Juan365,,,0,09/24/2025 00:49,,https://www.facebook.com/Juan365officialpage/posts/pfbid03bBhq6dG2gFmMxArJ4jjr7TzRf4pnnpPdpGPGq3EU3j9CC38FS1NRnUToUqsYvahl,0,1,Photos,,,,,Lifetime,55161.0,32517.0,314.0,248.0,51.0,15.0,5.0,1010.0,766.0,244.0,,0.0,,,,1.0,,2025-09-24 00:49:00,2025-09
122157306998762707,61572881214141,Juan365,"Need a break?  Here’s a step-by-step guide on how to set self-exclusion para safe at chill ang laro mo, Juankada.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #TheResponsibleJuan","Need a break?  Here’s a step-by-step guide on how to set self-exclusion para safe at chill ang laro mo, Juankada.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",63,09/23/2025 21:30,auto,https://www.facebook.com/Juan365officialpage/videos/818798217235891/,1,0,Videos,,,,,Lifetime,29944.0,9739.0,439.0,258.0,111.0,70.0,,258.0,258.0,,,0.1,129646.972,4.836,0.0,,,2025-09-23 21:30:00,2025-09
122157277418762707,61572881214141,Juan365,"Extra perks, extra saya—lahat yan makukuha mo! ✨
Follow Juan365 on Instagram and stay updated!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,09/23/2025 17:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0T6tiM3e8RU81zujZFNwaYrDnDvNA6fJtrQCsoNAezTyhWkbGCNEeggMnRRPe3BYnl,0,0,Photos,,,,,Lifetime,43819.0,26080.0,598.0,313.0,255.0,30.0,2.0,977.0,834.0,143.0,,0.64,,,,3.0,,2025-09-23 17:00:00,2025-09
122157215030762707,61572881214141,Juan365,"Bagyo Safety 101! 🌧️
Juankada, stay safe at handa palagi. 💙
Siguraduhin naka-secure ang bahay, may emergency kit, charged ang gadgets, at updated sa balita.
Safety first para sa ating lahat! 🙏

#Juan365 #Juan365PH #JuanKada",,0,09/23/2025 07:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02fViF4YmTgRTUtDQCXYt1Zhwne7m4nNTxGPiHbgSNqVUBG6mQThkd7CjxEUzXtJ6Sl,0,0,Photos,,,,,Lifetime,21495.0,13062.0,323.0,211.0,84.0,28.0,,260.0,202.0,58.0,,0.25,,,,,,2025-09-23 07:00:00,2025-09
