Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Negative feedback from users: Hide all,Estimated earnings (USD),Negative feedback from users: Hide,Matched Audience Targeting Consumption (Video Click)
1.22145E+17,6.15729E+13,Juan365,"🚨 PLAYER OF THE GAME: Brandon Ganuelas-Rosser 💪🔥

Grabe si BGR ngayong Game 5! 🔥
Nagpakitang-gilas with 18 points, 5 rebounds at 5 matitinding blocks para sa TNT Tropang Giga! 🧱💥

Depensa, opensa, at puso — kompleto rekado!
Iba ang energy, iba ang impact. Pang-finals talaga! 🏀🙌

#PBAFinals #BrandonGanuelasRosser #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,7/23/2025 8:23,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Mr5v2wdt4xTRG7R25QpiYrwjxBJrux2DfJeGpiL8cTLgVQ64Gz28D7WiQEZMCLKyl,0,0,Photos,,,,,Lifetime,46095,24452,385,351,21,13,122,39,83,,0,,,,,,
1.22145E+17,6.15729E+13,Juan365,"🏆 Mas lalo pang tumindi ang PBA Philippine Cup Finals! 🔥 Game 5 na, TNT Tropang Giga vs. San Miguel Beermen! Kukunin ba ng SMB ang kontrol ng serye, o makakabawi ang TNT para pantayin ito? Abangan at 7:30 PM!

Huwag magpahuli—join the fun, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #PBA",,0,7/23/2025 2:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02DLg36471rcXpjjY1AJBTyAQnWs9WwdAB1sGdbJP7k4M3N8ZzR5qh5PJVKQuG7fezl,0,0,Photos,,,,,Lifetime,58687,29359,595,482,73,40,235,48,187,,0,,,,,,
1.22145E+17,6.15729E+13,Juan365,"Stay safe this typhoon season! 🌧️ Here are 5 important tips to keep you and your family safe.

Stay prepared, stay dry, stay alert—everyJuan. 💙☔

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/23/2025 0:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0D7F3LpT6n7n3rXoRpFwy3Gx6HKymyGCFdSyM86udrjM3nNx1x9AMt9zpwVLMvGgMl,0,0,Photos,,,,,Lifetime,50297,24565,418,346,46,26,173,29,144,,0,,,,,,
1.22145E+17,6.15729E+13,Juan365,"Huwag balewalain ang babala ng panahon.
Magdala ng payong, magsuot ng tamang proteksyon, at manatiling alerto.
Kung maaari, iwasan na muna ang paglabas.

Stay dry, stay alert—keep safe, everyJuan. 💙☔

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/22/2025 20:18,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0b81zGyRAWVDjTGxjTkzWpAvJHuAqGdxNqeE7NKLVCdqDAT3qAf6Z66DQtXbciXc6l,0,0,Photos,,,,,Lifetime,57061,27885,593,431,121,41,270,38,232,,0,,,,,,
1.22145E+17,6.15729E+13,Juan365,"Grabe, 400K na! 🙌
Ang saya, ang laki na ng pamilya natin—mas JUANderful, mas maligaya! 🎉
Hindi namin ito magagawa nang wala kayo. Salamat sa walang sawang suporta at pagtangkilik. Kayo ang dahilan kung bakit patuloy ang saya sa Juan365. 💖
Tuloy lang tayo, at marami pa tayong masayang moments na aabangan! 🚀

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/22/2025 6:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02cMDpPtc4NX3a31SHoLhr7BoAWH9TezuzgUxezBDvFA2CdGLDsWnZoBXkC95Bi7u6l,0,0,Photos,,,,,Lifetime,98257,45582,1210,778,320,112,2107,192,1911,4,0,,,,,1,
1.22145E+17,6.15729E+13,Juan365,"Iwas disgrasya, sundin ang paalala! 
Makinig, maghanda, at kumilos ng tama!
Para sa kaligtasan ng everyJuan! 💙🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/22/2025 3:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02uzJUWUxmLdh7uRoYmdXxheEcR8GN4ymbYhTJatF2ybzgLWsJuCZ4qoU8ttK7YtBRl,0,0,Photos,,,,,Lifetime,42644,22267,400,358,26,16,128,30,97,1,0,,,,,,
1.22145E+17,6.15729E+13,Juan365,"🌧️ PAGASA Rainfall Advisory 🌧️
Alamin ang ibig sabihin ng bawat kulay ng babala sa ulan:
🟡 YELLOW – Monitor: Baka bumaha, bantayan ang lagay ng panahon.
🟠 ORANGE – Alert: Malakas ang ulan, maging handa lumikas.
🔴 RED – Evacuate: Malubhang pagbaha, lumikas kung kinakailangan!

Basta umuulan, ‘wag kampante. I-monitor ang balita at mag-ingat palagi, JuanKada! 🌧️💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/22/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0SyaGpzo2YT6HQw1eHkyHvMyT4BnGvDyyAtdET9axtNoBdzXBUL8LcDBAYH8RMWFxl,0,0,Photos,,,,,Lifetime,39387,19804,336,304,20,12,56,11,45,,0,,,,,,
1.22145E+17,6.15729E+13,Juan365,"Hindi lang tao ang pamilya — pati furbabies! 💙🐶🐱

Sa panahon ng sakuna, all in JUAN tayo — kasama ang buong pamilya, pati ang mga alagang hayop. Huwag natin silang kalimutan. 🤝🌧

Mag-ingat at manatiling ligtas, Juankada!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/21/2025 21:16,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid039rB25XYeb4m4xGFe3HR7n8GB22A5z3qd1gpRUJEDv1P3o6PSfzv8G2jZ8CsrE6Wl,0,0,Photos,,,,,Lifetime,49018,23700,782,584,128,70,496,84,401,11,0.21,,,,,,
1.22127E+17,6.15729E+13,Juan365,Juan365 added a new photo.,,0,4/25/2025 3:07,N/A,https://www.facebook.com/photo.php?fbid=122127416180762707&set=a.122094547100762707&type=3,0,0,Photos,,,,,Lifetime,5893,2395,1105,941,99,65,80,13,67,,0.01,,,,,,
1.22145E+17,6.15729E+13,Juan365,"Get hyped, the thrill is real! 😱
Comment ""⚡"" if ready ka na for non-stop action!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan","Get hyped, the thrill is real! 😱
Comment ""⚡"" if ready ka na for non-stop action!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",9,7/21/2025 19:00,N/A,https://www.facebook.com/Juan365officialpage/videos/24137129185922375/,1,0,Videos,,,,,Lifetime,51396,30083,820,499,285,36,410,,409,1,0,171863.058,4.412,,,,
1.22145E+17,6.15729E+13,Juan365,"Know the numbers, save the numbers.
Your safety starts with being prepared. 📲

𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟 𝗘𝗠𝗘𝗥𝗚𝗘𝗡𝗖𝗬 𝗛𝗢𝗧𝗟𝗜𝗡𝗘 - 911
𝗣𝗛𝗜𝗟𝗜𝗣𝗣𝗜𝗡𝗘 𝗥𝗘𝗗 𝗖𝗥𝗢𝗦𝗦
Hotline: 143, (02) 527-0000, (02) 527-8385 to 95
Disaster Management Office: 143(Staff), 132(Manager),133(Radio Room)
𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟 𝗗𝗜𝗦𝗔𝗦𝗧𝗘𝗥 𝗥𝗜𝗦𝗞 𝗥𝗘𝗗𝗨𝗖𝗧𝗜𝗢𝗡 𝗔𝗡𝗗 𝗠𝗔𝗡𝗔𝗚𝗘𝗠𝗘𝗡𝗧 𝗖𝗢𝗨𝗡𝗖𝗜𝗟 (𝗡𝗗𝗥𝗥𝗠𝗖)
Trunkline: 911-5061 to 65
Phone Number: (+632) 91114016, (+632) 9122665
𝗣𝗔𝗚-𝗔𝗦𝗔
Hotline: (02) 824-0800
𝗗𝗘𝗣𝗔𝗥𝗧𝗠𝗘𝗡𝗧 𝗢𝗙 𝗦𝗢𝗖𝗜𝗔𝗟 𝗪𝗘𝗟𝗙𝗔𝗥𝗘 𝗔𝗡𝗗 𝗗𝗘𝗩𝗘𝗟𝗢𝗣𝗠𝗘𝗡𝗧
GLOBE: 09171105686 at 09178272543 
SMART: 09199116200 
inquiry@dswd.gov.ph 
𝗣𝗛𝗜𝗟𝗜𝗣𝗣𝗜𝗡𝗘 𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟 𝗣𝗢𝗟𝗜𝗖𝗘 𝗛𝗢𝗧𝗟𝗜𝗡𝗘 𝗣𝗔𝗧𝗥𝗢𝗟
Hotline: 117, 722-0650
Text Hotline: 0917-847-5757
𝗕𝗨𝗥𝗘𝗔𝗨 𝗢𝗙 𝗙𝗜𝗥𝗘 𝗣𝗥𝗢𝗧𝗘C𝗧𝗜𝗢𝗡 (𝗡𝗖𝗥)
Direct Hotline: (02) 426-0219, (02)426-3812, (02) 426-0246
𝗣𝗛𝗜𝗟𝗜𝗣𝗣𝗜𝗡𝗘 𝗖𝗢𝗔𝗦𝗧 𝗚𝗨𝗔𝗥𝗗
Trunkline: (02) 527-8481 to 89
Action Center: (02) 527-3877
0917-PCG-DOTC 0917-724-3682(Globe)
0918-967-4697
𝗠𝗘𝗧𝗥𝗢 𝗠𝗔𝗡𝗜𝗟𝗔 𝗗𝗘𝗩𝗘𝗟𝗢𝗣𝗠𝗘𝗡𝗧 𝗔𝗨𝗧𝗛𝗢𝗥𝗜𝗧𝗬
Hotline:136
Trunkline: (02) 882-4150-77
loc. 337 (Rescue)
255 (Metrobase)
319 (Road Safety)
374 (Public Safety)
320 (Road Emergency)
(02) 882-0925 (Flood Control)
𝗗𝗘𝗣𝗔𝗥𝗧𝗠𝗘𝗡𝗧 𝗢𝗙 𝗖𝗢𝗠𝗠𝗨𝗡𝗜𝗖𝗔𝗧𝗜𝗢𝗡
(DOTC) Central Hotline
Public Assiatnce Center: 7890 
𝗠𝗔𝗡𝗜𝗟𝗔 𝗜𝗡𝗧𝗘𝗥𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟 𝗔𝗜𝗥𝗣𝗢𝗥𝗧 𝗔𝗨𝗧𝗛𝗢𝗥𝗜𝗧𝗬
Text Hotline: 0917-839-6462 (TEXTNAIA)
Terminals 1,2,and 4: 877-1109 and loc. 2444
Terminal 3: 887-7888 loc. 8046",,0,7/21/2025 7:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid036jM1Qhj1gsMk6XLg3spPvcUrK7x9baYLx2GPyE73s1WxpQKyjsE1ioTToMCcXaj8l,0,0,Photos,,,,,Lifetime,50548,20802,856,576,190,90,568,158,409,1,0.2,,,,,,
1.22144E+17,6.15729E+13,Juan365,"Laro lang ‘to, kaya dapat chill lang. 🎮
Si Juan, marunong magpahinga at magbudget.
Walang pressure, basta enjoy!
Keep it fun, keep it safe, everyJuan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/21/2025 6:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid044vb4aL1qQ5TsapWqcC8maECYdMmZhKutayGQ4WmVWwyNcxRDFrZSW5Dukm2jAdHl,0,0,Photos,,,,,Lifetime,34523,17204,341,263,65,13,194,24,170,,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"🎬 Box Office Hero, indeed! 🌟
Panalo ka na naman, Dennis Trillo ! 🏆
Congrats sa Box Office Hero award sa 8th EDDYS para sa Green Bones! 🎥
Walang duda—galing at puso ang dala mo sa bawat eksena. 🔥
Proud kami sa’yo, idol ka ng everyJUAN! 🙌💙
Keep shining! 💫

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #BoxOfficeHero #TheResponsibleJuan #DennisTrillo",,0,7/21/2025 1:22,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid034CTXY7c92kENB57ekpGf9ifvMXGAP1jx1Cxve7poucxYe4oj49Vk1FP9p1Zmk8Jkl,0,0,Photos,,,,,Lifetime,32994,16594,309,270,24,15,80,12,68,,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"Grabe ka Dennis Trillo! 🔥
Congratulations for being awarded Best Actor at the 8th EDDYS.
Your Juan365 family proudly celebrates this milestone with you. 🎉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #BestActor #TheResponsibleJuan",,0,7/20/2025 22:43,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02E3JNvgWH3wm3gJNMFjqfd5enTZQWZWfWMVPnfVt7poMUX688zGFzHQKR2M6K3LC5l,0,0,Photos,,,,,Lifetime,34060,16450,338,275,56,7,272,28,241,3,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"Maging alerto at responsable ngayong tag-ulan.
Huwag kalimutang magsuot ng tamang proteksyon at iwasan ang hindi kinakailangang paglabas sa gitna ng malakas na ulan.
Stay safe. Stay dry. 💙🧡

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan","Maging alerto at responsable ngayong tag-ulan.
Huwag kalimutang magsuot ng tamang proteksyon at iwasan ang hindi kinakailangang paglabas sa gitna ng malakas na ulan.
Stay safe. Stay dry. 💙🧡

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",14,7/20/2025 19:01,N/A,https://www.facebook.com/Juan365officialpage/videos/1100687421959401/,1,0,Videos,,,,,Lifetime,28175,18446,494,328,126,40,197,,196,1,0,87403.063,3.904,,,,
1.22144E+17,6.15729E+13,Juan365,"🏀 Player of the Game Alert! 🔥

Jericho Cruz showed out on the court tonight — clutch plays, big buckets, and hustle all game long! 💪
Stats don’t lie: 23 pts • 5/7 3pt FG • 6/7 FT

Bida sa opensa, Mainit na shooting. 🙌

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #PBA",,0,7/20/2025 8:27,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0GwNkXowbEyMPwpwdzUWhr7gJVo8XfSHQE6F6JYA46d5v2amdzHUpp8EcBnaEVR11l,0,0,Photos,,,,,Lifetime,33088,15852,285,215,62,8,246,37,209,,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"💥 Maraming Salamat Pambansang Kamao!💥

Manny “Pac‑Man” Pacquiao vs. Mario Barrios ends in a Majority Draw! 🥊

At 46 years old, Pacquiao proved he still has what it takes to go the distance against the reigning WBC champ. Barrios held his ground with power and precision, but the legend didn’t back down. 🔥

Was this Pacman’s last dance… or just the beginning of another epic run? 👀

#PacquiaoBarrios #BoxingLegend #PacmanReturns #WBC #MajorityDraw 
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #JuanSports",,0,7/20/2025 3:24,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02dcPisgH4P5FBNqs1edgG6NrEAHiP1Gnwdi11MreuG2tgw5Y9KJfyLjWBLgJPVWbcl,0,0,Photos,,,,,Lifetime,37978,19957,322,281,28,13,278,55,223,,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"🏆 The PBA Philippine Cup Finals gets even more intense! 🔥 Game 4 is on as TNT Tropang Giga battle the San Miguel Beermen once again! Will SMB take full control or can TNT even the series? Abangan at 7:30 PM!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉
#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan  #PBA",,0,7/20/2025 3:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02oFz6N9YFM8p5BrJSgPHg4JZ9mqPMV8MFLzqA83cztkdUPJmYZYshYELdNUr6Dtztl,0,0,Photos,,,,,Lifetime,28246,13602,174,151,20,3,103,21,82,,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"The Wise Juan knows the game—and the limits.
Hindi nagpapadala sa hype, may diskarte palagi.
Play smart. Play safe. 🎮

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/20/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02u57j5nQXDunUrmwLjdnEfFugfCz4T4kn3VDNPq5fQULCqxxqjJFDjbRMUgdkfs3Zl,0,0,Photos,,,,,Lifetime,28240,13436,330,221,93,16,423,48,375,,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"📲✅ Naka-KYC ka na ba?
Secure your account and game with confidence.
Don’t worry—madali lang! 👇

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/19/2025 19:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02a2TQaZd4vhbQgkjZji7gBeGfMcSe2a3BcPgPxkRT7wpYDRNdK4mkME157HHdxhERl,0,0,Photos,,,,,Lifetime,37125,17871,413,222,173,18,310,45,262,3,0.24,,,,,,
1.22144E+17,6.15729E+13,Juan365,"Pusong Palaban. Tatlong Kampeon ng Bayan.
Witness Pacquiao, Magsayo, and Marcial as they represent the Philippines on the global stage this July 20, 2025!
🇵🇭 Pacquiao vs Barrios
🇵🇭 Magsayo vs Mata
🇵🇭 Marcial vs Joseph

Laban para sa Bayan. Laban ng Tunay na Kampeon!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/19/2025 4:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02HPatwEBLcra416C5rVmSFstQ6fWGYbKZwCwcdQH9VmN7x4tfimkDw7gUmU57Jgskl,0,0,Photos,,,,,Lifetime,60479,30848,413,326,59,28,899,197,701,1,0,,,1,,,
1.22144E+17,6.15729E+13,Juan365,"Enjoy the thrill, but keep it chill – play responsibly! 📱

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/19/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid026dn2Mb8fmpiBHTFwyxmJTfgzmF4PSge16i2HMqvaQT7cYhvrwQ8MSviwEpReexAGl,0,0,Photos,,,,,Lifetime,49968,23869,493,301,156,36,874,98,776,,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"Big moments call for big players — and June Mar Fajardo delivered. 🫡
33points, 11 rebounds, while shooting a crazy 12/15 from the floor. Hindi lang siya naglaro, siya ang nanguna. 💪
Player of the Game for a reason! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/18/2025 20:14,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0rbBL1tZj4fQ6rtLa2VJbjk6QAUKkAvjvGdN22YaGr5rRFXK2RaLQ9GJtz8Qiq3aal,0,0,Photos,,,,,Lifetime,30379,14061,289,206,61,22,171,29,142,,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"🎁 May pa-welcome bonus si Juan365!
Just follow these steps:
📱 Bind your number
⬇️ Download the Juan365 app
👍 Like us on Facebook: Juan365 
✅ Complete your KYC
₱36.5 bonus agad — no deposit needed!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan","🎁 May pa-welcome bonus si Juan365!
Just follow these steps:
📱 Bind your number
⬇️ Download the Juan365 app
👍 Like us on Facebook: @[61572881214141:2048:Juan365] 
✅ Complete your KYC
₱36.5 bonus agad — no deposit needed!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",8,7/18/2025 19:01,N/A,https://www.facebook.com/Juan365officialpage/videos/1248174009861854/,1,0,Videos,,,,,Lifetime,138942,36768,1483,782,544,157,810,,803,7,0.01,592101.831,6.292,,,,
1.22144E+17,6.15729E+13,Juan365,"🏆 The PBA Philippine Cup Finals heats up! 🔥 Game 3 is here as TNT Tropang Giga face off against the San Miguel Beermen! Who will claim the win tonight? Tune in at 7:30 PM!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #PBA",,0,7/18/2025 3:22,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02WnHdSbrVBeHhtxpZVF58XMuhxqR6zFqMTTxUk1pLFYNqHcPFsCZpaDcm4eRWuEmJl,0,0,Photos,,,,,Lifetime,30280,14629,279,190,75,14,210,31,178,1,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"Walang pilitan. Walang ‘last na, promise.’
Kapag di na masaya, stop na.
Dahil ang laro, dapat good vibes—not stress.
🎲🚦
Control is cool. Play safe, EveryJUAN.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/18/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02ucZyL9mcbJzXguEawMiGrBA4t6mKpz627KabSQQqx78r3PkWa98MjHbvdgTNDLWGl,0,0,Photos,,,,,Lifetime,32987,16391,342,219,95,28,486,52,430,4,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"4 Epic Games. 1 Legendary Provider. Unlimited chances to win BIG! 🔥 Hulaan nyo kung sino ang provider na ‘to!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/17/2025 21:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid029rXUx9jHHQvHAxwHHLYatJCz2czp6GvfPFAbML22VRDNRXz5jB6qtDLeZoSk55Wnl,0,0,Photos,,,,,Lifetime,55742,24962,514,250,247,17,1506,138,1367,1,0,,,1,,,
1.22144E+17,6.15729E+13,Juan365,"Grabe, ang lakas niyo! 💯
From 200K to 300K—mas dumami, mas masaya, mas JUANderful! 🙌 Sobrang grateful kami sa tiwala at tuloy-tuloy na suporta. Kayo ang dahilan kung bakit tuloy-tuloy ang saya sa Juan365. ❤️

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/17/2025 17:54,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02GL6mrMuKniSV3nCSJ3vwLZk8s78KeyYim8zTPgt7Bac7SUpMoAoYBCQwFeMNQsmFl,0,0,Photos,,,,,Lifetime,45804,22349,587,355,196,36,1080,93,983,4,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"Real MVPs know when to play and when to pause.
Responsible gaming is the real flex. 💪🎰
Play safe, play smart, everyJuan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/17/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0DBiibtkkzztmB781Lp6vrfH9N5y4rnJomfUbLC2iRUXWpmQS54aCDiE7LwmTcLaql,0,0,Photos,,,,,Lifetime,33971,15526,352,259,78,15,459,45,414,,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"🎰 All your favorite games in one tap — anytime, anywhere!
Tara na, connect and play responsibly!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/16/2025 19:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid031khkf3xg1SzNRZtQRPDwAjYgaUDWNcsR7g5aokmA8v4U3zpv7CShL9FthscRpeaLl,0,0,Photos,,,,,Lifetime,34956,16037,521,280,215,26,722,80,639,3,0,,,,,,
1.22144E+17,6.15729E+13,Juan365,"🔥 PLAYER OF THE GAME 🔥

Don Trollano comes up CLUTCH in PBA Finals Game 2! 💪

The San Miguel Beerman sharpshooter drops 22 points, grabs 6 rebounds, and shoots an efficient 10/16 from the fieldto lead the charge against TNT Tropang 5G! 🏀💥

Big-time players show up in big-time moments — and Don Trollano delivered! 🔴⚪️ 

#FearTheBeer🍺
#PlayerOfTheGame #DonTrollano #SanMiguelBeermen #SMBvsTNT #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,7/16/2025 9:01,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0SyMc4bHUgnVhpwCzgSAaoxmGtmNqhspNbr7jomJzuAddb73AuTxESsy5HNKJL9pgl,0,0,Photos,,,,,Lifetime,32366,14511,262,199,54,9,231,44,186,1,0,,,,,,
1.22143E+17,6.15729E+13,Juan365,"🏀🔥 Game 2 ng PBA Philippine Cup Finals!
San Miguel Beermen 🆚 Tropang TNT — sagupaan ng lakas at diskarte!
Ngayong July 16, abangan kung sino ang uusad sa laban!
Sino ang bet mo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juankada  #TheResponsibleJuan",,0,7/16/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0GJnoHv76EpD2KrnfUH1M29BMvZ9Eqeq3TNWK8vURgR2HpzjRr8dXhVjDUGzVrC31l,0,0,Photos,,,,,Lifetime,32628,15184,234,183,37,14,222,34,188,,0,,,,,,
1.22143E+17,6.15729E+13,Juan365,"Ready ka na ba sa big thrills and non-stop saya? 💥
Spin now and feel the Grand Slam vibes! 🏆

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan","Ready ka na ba sa big thrills and non-stop saya? 💥
Spin now and feel the Grand Slam vibes! 🏆

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",10,7/15/2025 19:00,N/A,https://www.facebook.com/Juan365officialpage/videos/1083862666503668/,1,0,Videos,,,,,Lifetime,45783,17172,557,322,136,99,273,,273,,0,171912.512,5.536,,,,
