post_id,created_time,date,message,permalink,likes,comments,shares,reactions,total_engagement
580104038511364_122147719304762707,2025-08-06T00:59:53+0000,2025-08-06,"900,000 and counting! 🤯🔥

Juankada, ang lakas niyo talaga! Salamat sa solid n’yong suporta—walang humpay, walang kapantay! 💙🧡

Isang malaking CHEERS para sa inyo! 🥂 Final stretch na to... 1 MILLION, h",https://www.facebook.com/122169588380762707/posts/122147719304762707,0,0,51,0,51
580104038511364_122147567342762707,2025-08-05T10:42:41+0000,2025-08-05,"BUKAS NA, everyJUAN! 🇵🇭🏀

Gilas Pilipinas vs. Chinese Taipei
📅 August 6 • WEDNESDAY • 2:00 AM (PH Time)

Simula na ang ating laban. Isang laban para sa bayan, isang panalo para sa everyJUAN! ❤️💙

⏰ Se",https://www.facebook.com/122169588380762707/posts/122147567342762707,0,0,18,0,18
580104038511364_122147537318762707,2025-08-05T08:00:34+0000,2025-08-05,"📝 Bagong player? Register na—easy lang ‘yan!

Here’s your step-by-step guide to create your Juan365 account in minutes! ⚡️

📌 For 21 years old and above only.
🎮 Gaming doesn't guarantee earnings or fi",https://www.facebook.com/122169588380762707/videos/788057874223124,0,0,122,0,122
580104038511364_122147511734762707,2025-08-05T05:00:02+0000,2025-08-05,"🇵🇭 LABAN PILIPINAS! 🏀

Mark your calendars, mga Kababayan! 💪

📅 FIBA Asia Cup 2025 Schedule
🔥 August 6 – 🇵🇭 Philippines vs. Chinese Taipei
🔥 August 7 – 🇵🇭 Philippines vs. New Zealand
🔥 August 9 – 🇵🇭 P",https://www.facebook.com/122169588380762707/posts/122147511734762707,0,0,14,0,14
580104038511364_122147470898762707,2025-08-05T02:00:09+0000,2025-08-05,"Ahoy, JuanKada! ☠️⚓
Sail into riches with Captain’s Treasure — treasure vibes, lucky spins, and full-on adventure ang dala!
Game of the Day ‘to, so don’t miss the wave! 🌊💰

Huwag pahuli—join the fun w",https://www.facebook.com/122169588380762707/videos/1251059613368078,0,0,7,0,7
580104038511364_122147367584762707,2025-08-04T13:00:03+0000,2025-08-04,"Walang gigil, walang habulan. 🎮
Si Juan, kalmado lang—hindi nagpapa-stress sa laro.
Play smart. Play chill. Stay in control. 💙

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑",https://www.facebook.com/122169588380762707/posts/122147367584762707,0,0,65,0,65
580104038511364_122147345480762707,2025-08-04T11:03:04+0000,2025-08-04,"📢 GCash Deposits & Withdrawals are Back! 💸

GCash services are now fully restored after our quick system maintenance. You can now deposit and withdraw without any issues — smooth, fast, and hassle-fre",https://www.facebook.com/122169588380762707/posts/122147345480762707,0,0,11,0,11
580104038511364_122147345210762707,2025-08-04T11:01:47+0000,2025-08-04,"🔴 Kapag umilaw na ang camera… sila na ang bida. 🎥

May bagong hatid na ligaya si JUAN.

Abangan at kilalanin, LIVE sa JUAN365.

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada #TheResponsibleJuan #J",https://www.facebook.com/122169588380762707/posts/122147345210762707,0,0,23,0,23
580104038511364_122147308262762707,2025-08-04T07:00:06+0000,2025-08-04,"Verified ka na ba, JuanKada? 🎮
Para sa smooth na rewards at sure na laro—KYC mo na ‘yan! 📝✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJu",https://www.facebook.com/122169588380762707/posts/122147308262762707,0,0,15,0,15
580104038511364_122147275364762707,2025-08-04T02:00:01+0000,2025-08-04,"🇵🇭 LAKAS NG BAYAN. PUSO NG PILIPINAS 🇵🇭 

Narito na ang opisyal na #GilasPilipinas roster na lalaban para sa ating bandera! 💪🔥

Handa na ba kayong sumigaw ng PUSO sa bawat laro? 💙❤️💛

Sabay-sabay nati",https://www.facebook.com/122169588380762707/posts/122147275364762707,0,0,20,0,20
580104038511364_122147192108762707,2025-08-03T14:00:51+0000,2025-08-03,"800,000 FOLLOWERS?! 🔥🙌 Grabe talaga kayo, Juankada! 
Mas dumadami, mas sumisigla! 💙🧡 Salamat sa walang sawang suporta at pagmamahal—road to 1 MILLION na talaga ‘to! 🚀 

Kaya tuloy lang ang all-in na s",https://www.facebook.com/122169588380762707/posts/122147192108762707,0,0,41,0,41
580104038511364_122147160278762707,2025-08-03T11:00:17+0000,2025-08-03,"Hindi todo o wala—si Juan, may diskarte. 🎯
Laro lang kung masaya, tigil kung kailangan.
That’s the smart way to play. 🎮✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#",https://www.facebook.com/122169588380762707/posts/122147160278762707,0,0,14,0,14
580104038511364_122147088158762707,2025-08-03T02:00:10+0000,2025-08-03,"Manifesting? No need—Money Come is here! 💸⚡
Get ready for that fast-track thrill and reel excitement.
Game of the Day vibes? Solid! 🔥🎰

Huwag pahuli—join the fun with Juan! Message us to guide you, Ju",https://www.facebook.com/122169588380762707/videos/1387533628976056,0,0,47,0,47
580104038511364_122146965224762707,2025-08-02T11:00:22+0000,2025-08-02,"Play smart, not stressed. 😌🎮
Si Juan, alam ang limit—kaya laging good vibes lang sa laro!
Keep it balanced, keep it safe, everyJuan. ✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Ju",https://www.facebook.com/122169588380762707/posts/122146965224762707,0,0,37,0,37
580104038511364_122146907606762707,2025-08-02T07:01:39+0000,2025-08-02,"Bago namin i-wrap up ‘to… flex muna namin yaaan! 😎
📍Juan365 billboard spotted ulit! Kahit saan ka mapatingin, all-in sa saya si Juan! 💙🎰

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheRespons",https://www.facebook.com/reel/1816646662585208/,0,0,68,0,68
580104038511364_122146870694762707,2025-08-02T02:00:30+0000,2025-08-02,"✨ Maligayang Buwan ng Wika!
Ipagdiwang natin ang yaman ng wikang Filipino—simbolo ng ating pagkakakilanlan at pagkakaisa. 🇵🇭💬

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍",https://www.facebook.com/122169588380762707/posts/122146870694762707,0,0,18,0,18
580104038511364_122146747196762707,2025-08-01T11:00:41+0000,2025-08-01,"Si Juan, hindi nagpapadala sa init ng laro.
Kayang maglaro, pero kayang magpahinga.
Ikaw, kamusta ka? Be The Juan in Control. 😌

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada ",https://www.facebook.com/122169588380762707/posts/122146747196762707,0,0,38,0,38
580104038511364_122146715510762707,2025-08-01T07:02:04+0000,2025-08-01,"Para sa mga solid!  Happy Beer Day, Juankada! Walang reason? Walang problema. Basta may malamig! 🍻🍻

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  ",https://www.facebook.com/122169588380762707/posts/122146715510762707,0,0,30,0,30
580104038511364_122146676036762707,2025-08-01T02:01:10+0000,2025-08-01,"August na! 🍂  A month full of surprises, swerte, at saya—bring it on! 💪

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada ",https://www.facebook.com/122169588380762707/posts/122146676036762707,0,0,31,0,31
580104038511364_122146536050762707,2025-07-31T11:00:00+0000,2025-07-31,"Laro lang ‘pag kaya.
Stop kung kailangan.
🧠 JuanMindful Play — para sa mas safe at masayang gaming.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #A",https://www.facebook.com/122169588380762707/posts/122146536050762707,0,0,50,0,50
580104038511364_122146475150762707,2025-07-31T02:00:52+0000,2025-07-31,"Get in the zone and start strong with 759 Gaming—hot games, real vibes, at legit na thrill sa bawat spin! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan",https://www.facebook.com/122169588380762707/posts/122146475150762707,0,0,44,0,44
580104038511364_122146443230762707,2025-07-30T22:08:19+0000,2025-07-30,"700,000 FOLLOWERS?! 😱🙌
Sino’ng mag-aakala? Juankada, ang lakas niyo talaga!
Walang tatalo sa solid n’yong suporta at walang kupas na love. 💙🧡
Pataas tayo nang pataas—1 MILLION, we’re coming for you! 🚀",https://www.facebook.com/122169588380762707/posts/122146443230762707,0,0,59,0,59
580104038511364_122146331486762707,2025-07-30T11:00:00+0000,2025-07-30,"Gaming is fun, but your peace comes first.
Learn to pause, reflect, and reset.
⏸️ JuanHit Pause. You got this. 💪

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 ",https://www.facebook.com/122169588380762707/posts/122146331486762707,0,0,35,0,35
580104038511364_122146257236762707,2025-07-30T02:00:00+0000,2025-07-30,"Spin mo na yang swerte mo! 🎰
Sa Juan365, bawat ikot may kasamang saya—handa ka na ba for non-stop thrill? ✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan",https://www.facebook.com/122169588380762707/posts/122146257236762707,0,0,49,0,49
580104038511364_122146122530762707,2025-07-29T11:00:00+0000,2025-07-29,"Smart si Juan—always JUAN step ahead. 🧠🎮
Gaming is more fun kapag may limit.
Disiplina, budget, at control—‘yan ang tunay na smart play.

Huwag pahuli—join the fun with Juan! Message us to guide you, ",https://www.facebook.com/122169588380762707/posts/122146122530762707,0,0,101,0,101
580104038511364_122146080224762707,2025-07-29T07:01:23+0000,2025-07-29,"Wrap up na? Chillax lang...Pa-flex muna kami! 😎📸
📍From Parañaque to Pasay (at marami pang iba!)
Juan365 billboards, spotted sa iba’t ibang sulok ng metro! 👀💙

#Juan365  #Juan365PH  #AllInJuanSaSaya  #",https://www.facebook.com/reel/2117285692133112/,0,0,34,0,34
580104038511364_122146039544762707,2025-07-29T02:00:09+0000,2025-07-29,"From chill to thrill—may game si Juan para sa’yo. Swipe na! 🎲🎯

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsi",https://www.facebook.com/122169588380762707/posts/122146039544762707,0,0,57,0,57
580104038511364_122145927152762707,2025-07-28T11:01:51+0000,2025-07-28,"3...2...1... Roll down? Wait laaang—flex muna ulit! 😎
📍Parañaque 👀💙💥

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",https://www.facebook.com/reel/3125647397825061/,0,0,278,0,278
580104038511364_122145885740762707,2025-07-28T07:00:00+0000,2025-07-28,"Budget? Check.
Break time? Check.
Impulsive play? Never.
✅ Stay In Control, everyJuan.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSay",https://www.facebook.com/122169588380762707/posts/122145885740762707,0,0,41,0,41
580104038511364_122145828056762707,2025-07-28T02:01:13+0000,2025-07-28,"🚨 Pa-welcome ni Juan365? Solid! 🎉
Kapag nag-deposit ka sa unang beses mo, doble agad ‘yan!

Complete the turnover, then cash out like a boss!

Huwag pahuli—join the fun with Juan! Message us to guide ",https://www.facebook.com/122169588380762707/videos/1931409457594586,0,0,91,0,91
580104038511364_122145810122762707,2025-07-27T22:38:17+0000,2025-07-27,"600,000 FOLLOWERS! 🙌
Grabe, Juankada—padami tayo nang padami! 💯
Salamat sa solid na suporta at walang sawang love! 💙🧡
Mas pinapasaya n’yo ang Juan365 araw-araw. 🙌
Next goal: 1 MILLION na ‘to! 🚀

#Juan",https://www.facebook.com/122169588380762707/posts/122145810122762707,0,0,55,0,55
580104038511364_122145721388762707,2025-07-27T11:00:06+0000,2025-07-27,"Masaya maglaro—pero ‘wag sobra.
Kaya si Juan, alam kung kailan tama na.
May limit, may budget, at never pinipilit ang sarili.
Laro lang, ‘wag padalos—balance is key. 😌🎮

Because real winners? They pla",https://www.facebook.com/122169588380762707/posts/122145721388762707,0,0,39,0,39
580104038511364_122145692060762707,2025-07-27T07:00:14+0000,2025-07-27,"Alagaan ang inyong tahanan 🏡
Gamitin agad ang naipong tubig-ulan—isang simpleng paraan para makaiwas sa dengue at mapanatiling ligtas ang buong pamilya 💙

#Juan365  #Juan365PH  #AllInJuanSaSaya  #Juan",https://www.facebook.com/122169588380762707/posts/122145692060762707,0,0,33,0,33
580104038511364_122145660602762707,2025-07-27T02:00:12+0000,2025-07-27,"May tanong ka ba o need ng tulong sa Juan365 account mo? 💬
Huwag mahiyang mag-message—DM is the key! 🔑
With Juan365, support is just one chat away. 💙

Huwag pahuli—join the fun with Juan! Message us t",https://www.facebook.com/122169588380762707/posts/122145660602762707,0,0,43,0,43
580104038511364_122145578858762707,2025-07-26T14:01:05+0000,2025-07-26,"Roll down? Wait lang, flex muna!
📍 Billboard check!
Juan365 spotted in multiple locations! 💥

Huwag magpahuli—join the fun, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheRespon",https://www.facebook.com/reel/1812514116287956/,0,0,38,0,38
580104038511364_122145552632762707,2025-07-26T11:01:47+0000,2025-07-26,"Narito ang simpleng tips sa paglilinis pagkatapos ng baha para mapanatiling ligtas at malinis ang ating tahanan.
Tandaan: Kalinisan ay unang hakbang sa kaligtasan! 💙
Iwas sakit, iwas dengue

#Juan365 ",https://www.facebook.com/122169588380762707/posts/122145552632762707,0,0,21,0,21
580104038511364_122145524648762707,2025-07-26T07:01:04+0000,2025-07-26,"🔥 WALANG PRENO! 🔥
Jericho Cruz dominated the finals with pure hustle and heart! 
Finals MVP with 13.3 PPG, 3.5 RPG, and 3.3 APG — Yan ang puso ng tunay na kampyon! 🏀 Saludo kami sa ‘yo, MVP! 🙌💯

Huwag",https://www.facebook.com/122169588380762707/posts/122145524648762707,0,0,30,0,30
580104038511364_122145505730762707,2025-07-26T05:01:46+0000,2025-07-26,"BEERacle run complete! Congratulations, San Miguel Beermen! Balik sa trono ng Philippine Cup! Game 6 sealed with a ‘cheers.’ 🍻🏆

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #PBA",https://www.facebook.com/122169588380762707/posts/122145505730762707,0,0,17,0,17
580104038511364_122145480536762707,2025-07-26T02:01:00+0000,2025-07-26,"Touch the slot machine

🎰",https://www.facebook.com/122169588380762707/posts/122145480536762707,0,0,16,0,16
580104038511364_122145373076762707,2025-07-25T11:00:36+0000,2025-07-25,"While the Storm Rages, They Keep Going. Braving the Storm, Delivering with Strength – A Thank You to Our Delivery Heroes! 💯💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",https://www.facebook.com/122169588380762707/posts/122145373076762707,0,0,57,0,57
580104038511364_122145354608762707,2025-07-25T09:00:19+0000,2025-07-25,"🏆 Lalong umiinit ang bakbakan sa PBA Philippine Cup Finals! Game 6 na! 🔥

San Miguel Beermen vs. TNT Tropang Giga — matatapos na ba ang serye sa kamay ng SMB, o mapipilit ng TNT ang do-or-die Game 7? ",https://www.facebook.com/122169588380762707/posts/122145354608762707,0,0,8,0,8
580104038511364_122145318374762707,2025-07-25T03:56:08+0000,2025-07-25,"WOOOH! 500,000 FOLLOWERS! 🔥🔥
TAYO NA’TO, JUANKADA! 🔥
Grabe, umabot na tayo sa HALF A MILLION! 💥
From 100K, to 200K, to 500K—bawat hakbang, bawat milestone, mas solid at mas malupit! 💯
Salamat sa walan",https://www.facebook.com/122169588380762707/posts/122145318374762707,0,0,60,0,60
580104038511364_122145302606762707,2025-07-25T02:03:23+0000,2025-07-25,"Storms may come, but the Filipino spirit stands unshaken — hindi sumusuko, hindi natitinag, at palaging lumalaban. 💙🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",https://www.facebook.com/122169588380762707/posts/122145302606762707,0,0,23,0,23
580104038511364_122145194222762707,2025-07-24T11:00:12+0000,2025-07-24,"🌧️🫡 Hindi hadlang ang ulan sa mga pusong handang tumulong.
Saludo kami sa bawat rescuer at volunteer na laging nandiyan—kahit delikado, kahit mahirap. 🙌
Ang inyong tapang at malasakit ang tunay na kab",https://www.facebook.com/122169588380762707/posts/122145194222762707,0,0,22,0,22
580104038511364_122145164678762707,2025-07-24T07:07:20+0000,2025-07-24,"Flex muna bago namin ipa-roll down. 😎📸
Sa gitna ng chill na lakad, spotted si Juan365 billboard sa Park 'N Fly, Pasay!
Vibes? Juan-derful talaga. 💙

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  ",https://www.facebook.com/reel/1291514359287786/,0,0,32,0,32
580104038511364_122145133370762707,2025-07-24T04:00:13+0000,2025-07-24,"Babangon ba muli ang TNT at hahatak ng Game 7? O tuluyan nang tatapusin ng San Miguel ang serye sa Game 6?

🔥 Matira ang matibay, walang atrasan! Abangan ang banggaan! 🏀

#PBAFinals  #Juan365 #Juan365",https://www.facebook.com/122169588380762707/posts/122145133370762707,0,0,14,0,14
580104038511364_122145116414762707,2025-07-24T02:00:41+0000,2025-07-24,"Sa bawat baha, may panganib na hindi agad nakikita.
Ang leptospirosis ay seryosong sakit na maaaring makuha mula sa kontaminadong tubig.
Maging maingat, lalo na sa mga sugat o bitak sa balat.

Kung ma",https://www.facebook.com/122169588380762707/posts/122145116414762707,0,0,27,0,27
580104038511364_122145036602762707,2025-07-23T15:23:51+0000,2025-07-23,"🚨 PLAYER OF THE GAME: Brandon Ganuelas-Rosser 💪🔥

Grabe si BGR ngayong Game 5! 🔥
Nagpakitang-gilas with 18 points, 5 rebounds at 5 matitinding blocks para sa TNT Tropang Giga! 🧱💥

Depensa, opensa, at ",https://www.facebook.com/122169588380762707/posts/122145036602762707,0,0,12,0,12
580104038511364_122144983550762707,2025-07-23T09:01:04+0000,2025-07-23,"🏆 Mas lalo pang tumindi ang PBA Philippine Cup Finals! 🔥 Game 5 na, TNT Tropang Giga vs. San Miguel Beermen! Kukunin ba ng SMB ang kontrol ng serye, o makakabawi ang TNT para pantayin ito? Abangan at ",https://www.facebook.com/122169588380762707/posts/122144983550762707,0,0,35,0,35
580104038511364_122144970608762707,2025-07-23T07:01:51+0000,2025-07-23,"Stay safe this typhoon season! 🌧️ Here are 5 important tips to keep you and your family safe.

Stay prepared, stay dry, stay alert—everyJuan. 💙☔

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheRes",https://www.facebook.com/122169588380762707/posts/122144970608762707,0,0,20,0,20
580104038511364_122144946080762707,2025-07-23T03:18:39+0000,2025-07-23,"Huwag balewalain ang babala ng panahon.
Magdala ng payong, magsuot ng tamang proteksyon, at manatiling alerto.
Kung maaari, iwasan na muna ang paglabas.

Stay dry, stay alert—keep safe, everyJuan. 💙☔
",https://www.facebook.com/122169588380762707/posts/122144946080762707,0,0,36,0,36
580104038511364_122144805248762707,2025-07-22T13:00:53+0000,2025-07-22,"Grabe, 400K na! 🙌
Ang saya, ang laki na ng pamilya natin—mas JUANderful, mas maligaya! 🎉
Hindi namin ito magagawa nang wala kayo. Salamat sa walang sawang suporta at pagtangkilik. Kayo ang dahilan kun",https://www.facebook.com/122169588380762707/posts/122144805248762707,0,0,98,0,98
580104038511364_122144776952762707,2025-07-22T10:00:41+0000,2025-07-22,"Iwas disgrasya, sundin ang paalala! 
Makinig, maghanda, at kumilos ng tama!
Para sa kaligtasan ng everyJuan! 💙🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",https://www.facebook.com/122169588380762707/posts/122144776952762707,0,0,13,0,13
580104038511364_122144750300762707,2025-07-22T07:00:07+0000,2025-07-22,"🌧️ PAGASA Rainfall Advisory 🌧️
Alamin ang ibig sabihin ng bawat kulay ng babala sa ulan:
🟡 YELLOW – Monitor: Baka bumaha, bantayan ang lagay ng panahon.
🟠 ORANGE – Alert: Malakas ang ulan, maging hand",https://www.facebook.com/122169588380762707/posts/122144750300762707,0,0,11,0,11
580104038511364_122144684264762707,2025-07-22T04:16:18+0000,2025-07-22,"Hindi lang tao ang pamilya — pati furbabies! 💙🐶🐱

Sa panahon ng sakuna, all in JUAN tayo — kasama ang buong pamilya, pati ang mga alagang hayop. Huwag natin silang kalimutan. 🤝🌧

Mag-ingat at manatili",https://www.facebook.com/122169588380762707/posts/122144684264762707,0,0,70,0,70
580104038511364_122144659430762707,2025-07-22T02:00:19+0000,2025-07-22,"Get hyped, the thrill is real! 😱
Comment ""⚡"" if ready ka na for non-stop action!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #Jua",https://www.facebook.com/122169588380762707/videos/24137129185922375,0,0,25,0,25
580104038511364_122144505716762707,2025-07-21T14:00:42+0000,2025-07-21,"Know the numbers, save the numbers.
Your safety starts with being prepared. 📲

𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟 𝗘𝗠𝗘𝗥𝗚𝗘𝗡𝗖𝗬 𝗛𝗢𝗧𝗟𝗜𝗡𝗘 - 911
𝗣𝗛𝗜𝗟𝗜𝗣𝗣𝗜𝗡𝗘 𝗥𝗘𝗗 𝗖𝗥𝗢𝗦𝗦
Hotline: 143, (02) 527-0000, (02) 527-8385 to 95
Disaster Managemen",https://www.facebook.com/122169588380762707/posts/122144505716762707,0,0,88,0,88
580104038511364_122144495888762707,2025-07-21T13:00:39+0000,2025-07-21,"Laro lang ‘to, kaya dapat chill lang. 🎮
Si Juan, marunong magpahinga at magbudget.
Walang pressure, basta enjoy!
Keep it fun, keep it safe, everyJuan!

Huwag pahuli—join the fun with Juan! Message us ",https://www.facebook.com/122169588380762707/posts/122144495888762707,0,0,10,0,10
580104038511364_122144454752762707,2025-07-21T08:22:58+0000,2025-07-21,"🎬 Box Office Hero, indeed! 🌟
Panalo ka na naman, Dennis Trillo ! 🏆
Congrats sa Box Office Hero award sa 8th EDDYS para sa Green Bones! 🎥
Walang duda—galing at puso ang dala mo sa bawat eksena. 🔥
Proud",https://www.facebook.com/122169588380762707/posts/122144454752762707,0,0,13,0,13
580104038511364_122144434190762707,2025-07-21T05:43:47+0000,2025-07-21,"Grabe ka Dennis Trillo! 🔥
Congratulations for being awarded Best Actor at the 8th EDDYS.
Your Juan365 family proudly celebrates this milestone with you. 🎉

Huwag pahuli—join the fun with Juan! Message",https://www.facebook.com/122169588380762707/posts/122144434190762707,0,0,6,0,6
580104038511364_122144404016762707,2025-07-21T02:01:32+0000,2025-07-21,"Maging alerto at responsable ngayong tag-ulan.
Huwag kalimutang magsuot ng tamang proteksyon at iwasan ang hindi kinakailangang paglabas sa gitna ng malakas na ulan.
Stay safe. Stay dry. 💙🧡

Huwag pah",https://www.facebook.com/122169588380762707/videos/1100687421959401,0,0,39,0,39
580104038511364_122144319296762707,2025-07-20T15:27:09+0000,2025-07-20,"🏀 Player of the Game Alert! 🔥

Jericho Cruz showed out on the court tonight — clutch plays, big buckets, and hustle all game long! 💪
Stats don’t lie: 23 pts • 5/7 3pt FG • 6/7 FT

Bida sa opensa, Main",https://www.facebook.com/122169588380762707/posts/122144319296762707,0,0,6,0,6
580104038511364_122144268194762707,2025-07-20T10:24:47+0000,2025-07-20,"💥 Maraming Salamat Pambansang Kamao!💥

Manny “Pac‑Man” Pacquiao vs. Mario Barrios ends in a Majority Draw! 🥊

At 46 years old, Pacquiao proved he still has what it takes to go the distance against the",https://www.facebook.com/122169588380762707/posts/122144268194762707,0,0,12,0,12
580104038511364_122144264600762707,2025-07-20T10:00:31+0000,2025-07-20,🏆 The PBA Philippine Cup Finals gets even more intense! 🔥 Game 4 is on as TNT Tropang Giga battle the San Miguel Beermen once again! Will SMB take full control or can TNT even the series? Abangan at 7,https://www.facebook.com/122169588380762707/posts/122144264600762707,0,0,2,0,2
580104038511364_122144230592762707,2025-07-20T07:00:37+0000,2025-07-20,"The Wise Juan knows the game—and the limits.
Hindi nagpapadala sa hype, may diskarte palagi.
Play smart. Play safe. 🎮

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Jua",https://www.facebook.com/122169588380762707/posts/122144230592762707,0,0,15,0,15
580104038511364_122144186378762707,2025-07-20T02:00:12+0000,2025-07-20,"📲✅ Naka-KYC ka na ba?
Secure your account and game with confidence.
Don’t worry—madali lang! 👇

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJ",https://www.facebook.com/122169588380762707/posts/122144186378762707,0,0,15,0,15
580104038511364_122144050124762707,2025-07-19T11:00:27+0000,2025-07-19,"Pusong Palaban. Tatlong Kampeon ng Bayan.
Witness Pacquiao, Magsayo, and Marcial as they represent the Philippines on the global stage this July 20, 2025!
🇵🇭 Pacquiao vs Barrios
🇵🇭 Magsayo vs Mata
🇵🇭 ",https://www.facebook.com/122169588380762707/posts/122144050124762707,0,0,24,0,24
580104038511364_122144019818762707,2025-07-19T07:00:10+0000,2025-07-19,"Enjoy the thrill, but keep it chill – play responsibly! 📱

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJu",https://www.facebook.com/122169588380762707/posts/122144019818762707,0,0,34,0,34
580104038511364_122143993904762707,2025-07-19T03:14:15+0000,2025-07-19,"Big moments call for big players — and June Mar Fajardo delivered. 🫡
33points, 11 rebounds, while shooting a crazy 12/15 from the floor. Hindi lang siya naglaro, siya ang nanguna. 💪
Player of the Game",https://www.facebook.com/122169588380762707/posts/122143993904762707,0,0,21,0,21
580104038511364_122143984988762707,2025-07-19T02:01:15+0000,2025-07-19,"🎁 May pa-welcome bonus si Juan365!
Just follow these steps:
📱 Bind your number
⬇️ Download the Juan365 app
👍 Like us on Facebook: Juan365 
✅ Complete your KYC
₱36.5 bonus agad — no deposit needed!

Hu",https://www.facebook.com/122169588380762707/videos/1248174009861854,0,0,128,0,128
580104038511364_122143870850762707,2025-07-18T10:22:52+0000,2025-07-18,"🏆 The PBA Philippine Cup Finals heats up! 🔥 Game 3 is here as TNT Tropang Giga face off against the San Miguel Beermen! Who will claim the win tonight? Tune in at 7:30 PM!

Huwag pahuli—join the fun w",https://www.facebook.com/122169588380762707/posts/122143870850762707,0,0,13,0,13
580104038511364_122143837760762707,2025-07-18T07:00:47+0000,2025-07-18,"Walang pilitan. Walang ‘last na, promise.’
Kapag di na masaya, stop na.
Dahil ang laro, dapat good vibes—not stress.
🎲🚦
Control is cool. Play safe, EveryJUAN.

Huwag pahuli—join the fun with Juan! Mes",https://www.facebook.com/122169588380762707/posts/122143837760762707,0,0,27,0,27
580104038511364_122143809572762707,2025-07-18T04:00:02+0000,2025-07-18,"4 Epic Games. 1 Legendary Provider. Unlimited chances to win BIG! 🔥 Hulaan nyo kung sino ang provider na ‘to!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Ju",https://www.facebook.com/122169588380762707/posts/122143809572762707,0,0,15,0,15
580104038511364_122143785806762707,2025-07-18T00:54:34+0000,2025-07-18,"Grabe, ang lakas niyo! 💯
From 200K to 300K—mas dumami, mas masaya, mas JUANderful! 🙌 Sobrang grateful kami sa tiwala at tuloy-tuloy na suporta. Kayo ang dahilan kung bakit tuloy-tuloy ang saya sa Juan",https://www.facebook.com/122169588380762707/posts/122143785806762707,0,0,30,0,30
580104038511364_122143664060762707,2025-07-17T07:00:52+0000,2025-07-17,"Real MVPs know when to play and when to pause.
Responsible gaming is the real flex. 💪🎰
Play safe, play smart, everyJuan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#",https://www.facebook.com/122169588380762707/posts/122143664060762707,0,0,12,0,12
